country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Panama,PAN,2016,2016,UM,66.5851937993379,50.26416666666667,73.33336667,7.13,1,9.604566637563115,15.211030482406292,50.4,2,6,0.755,0.559,0.48,0.627,0.511,0.851,1.215,1.298,0.541,1.18,0.9,0.849,4037073,80,13.366666666666664,68.8625,64.09166666666665,25,High income,Latin America & Caribbean,1,92.3775,46.62,80.71985714285714,76.34425,60.12625,71.70899999999999,75.61275,71.87871428571428,42.15042857142857,17.7465,82.14775,80.98671428571429,88.56666666666666,60.08349999999999,67.5428,61.98236363636364,55.35325,50,90.0001,80,1,0.756,0,0,0,0,NA,NA,0,0,NA,NA,14832.36116,Upper-Middle Income Countries
Peru,PER,2016,2016,UM,69.12541674306088,62.89375000000001,93.33333333,6.65,1,8.735048544826805,17.247108976085904,43.6,2,6,0.788,0.674,0.551,0.609,0.511,0.884,1.351,1.281,1.32,1.227,0.914,0.921,30926036,90,76.13333333333333,70.61874999999999,47.71666666666666,30,Upper middle income,Latin America & Caribbean,1,83.1605,68.10225,79.98792857142858,93.8495,63.25025000000001,76.1812,69.51225,66.98057142857142,41.255,34.199,63.19,89.55042857142857,93.764,76.99633333333334,54.3462,58.37127272727273,62.4354,100,100,80,1,0.781,0,0,0,0,NA,NA,1,0,2016,2024,6217.036,Upper-Middle Income Countries
Philippines,PHL,2016,2016,LM,63.07413732492996,73.24374999999999,82.2222,6.94,1,8.001420564717508,18.456663644118755,NA,2,5,0.518,0.363,0.35,0.42,0.265,0.495,0.894,0.861,0.438,1.047,0.779,0.77,103663812,100,79.4,68.86874999999999,82.95,35,Lower middle income,East Asia & Pacific,1,74.0665,63.544875,58.57778571428571,80.8365,59.396,68.4936,56.54425000000001,64.56400000000001,37.93671428571429,30.353,59.854,91.30714285714286,95.891,71.90966666666667,50.389,49.1617,59.4346,60,86.6666,100,1,0.52,0,0,0,0,NA,NA,1,0,2016,2024,2985.19564,Lower-Middle Income Countries
Papua New Guinea,PNG,2016,2016,LM,51.34428842921785,26.965416666666663,50,6.03,1,7.747767289622987,15.928358587129068,NA,1,3,0.437,0.344,0.271,0.257,0.247,0.238,0.739,0.5,0.701,0.951,0.847,0.769,8271766,50,4,47.21875000000001,18.60833333333333,15,Lower middle income,East Asia & Pacific,1,30.1145,41.25357142857143,41.92884615384616,54.2855,44.28475,42.9042,26.37525,76.2116,9.292857142857144,43.6875,52.29733333333333,96.51342857142858,94.648,63.1585,62.68249999999999,53.93216666666667,39.28240000000001,40,70,40,0,0.441,0,0,0,0,NA,NA,0,0,NA,NA,2316.394798,Lower-Middle Income Countries
Poland,POL,2016,2016,H,79.82684483065952,81.71958333333333,77.7778,6.83,1,9.43060065466341,17.45230922348795,31.2,2,6,0.728,0.6,0.485,0.508,0.645,0.96,1.278,1.562,0.84,0.859,0.953,0.725,37970087,100,60,66.85624999999999,81.74166666666667,100,High income,Europe & Central Asia,1,98.8615,66.5675,86.93335714285715,94.78325,69.2475,81.04280000000001,70.7065,80.71671428571427,74.09271428571428,91.351,92.641,68.48171428571429,79.65400000000001,69.24666666666667,90.9024,84.38454545454546,57.4432,80,73.3334,80,1,0.727,0,0,0,0,NA,NA,1,0,2016,2021,12464.01105,High Income Countries
Portugal,PRT,2016,2016,H,78.03979040616247,85.67500000000001,NA,7.86,1,9.902501110662282,16.150122473092885,35.2,3,9,0.889,0.832,0.638,0.837,0.809,0.969,1.746,1.557,1.522,1.712,0.967,0.971,10325452,100,91.63333333333333,64.275,72.46666666666667,100,High income,Europe & Central Asia,1,98.518,62.04387500000001,91.35107142857144,94.88775,78.84774999999999,79.98700000000001,83.856,76.561,71.87557142857143,76.655,96.87550000000002,65.79828571428571,83.382,45.68883333333333,74.3054,83.99900000000001,62.0444,NA,NA,NA,1,0.887,0,0,0,0,NA,NA,0,0,NA,NA,19980.280890000002,High Income Countries
Paraguay,PRY,2016,2016,UM,65.70788715815436,57.02041666666666,70.00003333,6.27,1,8.661321177259037,15.729174631577289,47.9,2,6,0.583,0.415,0.371,0.32,0.229,0.651,0.82,0.953,0.425,0.718,0.731,0.719,6777878,90,43.166666666666664,68.51875,38.416666666666664,45,Upper middle income,Latin America & Caribbean,1,90.4435,73.061625,71.57984615384616,73.73975,64.227,75.7724,83.9725,65.52928571428572,35.11685714285714,21.2675,68.23775,81.85157142857143,89.8785,NA,47.9776,48.56990909090909,60.10060000000001,40,90.0001,80,1,0.591,0,0,0,0,NA,NA,0,0,NA,NA,5775.159634,Upper-Middle Income Countries
West Bank and Gaza,PSE,2016,2016,LM,NA,NA,70,4.49,0,8.168376950818004,15.289606983398167,33.7,1,3,0.255,0.171,0.172,0.222,0.237,0,0.261,-0.654,0.622,0.181,0.748,0.601,4367088,80,NA,59.08125,56.74166666666667,NA,Lower middle income,Middle East & North Africa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,80,70,0,0.244,0,0,0,0,NA,NA,0,0,NA,NA,3527.613824,Lower-Middle Income Countries
Qatar,QAT,2016,2016,H,60.70981793650794,44.81625000000001,NA,3.18,0,11.02277851521497,14.791721286994616,NA,0,0,0.041,0.091,0.022,0.093,0.113,0,-1.15,-1.477,-1.212,-0.83,0.177,0.101,2654379,80,9.3,48.38125,56.400000000000006,30,High income,Middle East & North Africa,1,NA,61.82475,88.82814285714286,94.65725,51.02225,52.91120000000001,66.2755,63.29066666666666,77.33314285714286,NA,64.54,40.99766666666667,0,78.68820000000001,49.093,76.7,44.4855,NA,NA,NA,0,0.04,0,0,0,0,NA,NA,0,0,NA,NA,61253.63755,High Income Countries
Romania,ROU,2016,2016,UM,75.91206981792716,NA,77.7778,6.62,1,9.148947836658383,16.796244263229596,34.4,2,6,0.732,0.622,0.505,0.645,0.573,0.786,1.311,1.218,0.857,1.381,0.92,0.89,19702267,70,NA,57.26875,73.49166666666666,NA,High income,Europe & Central Asia,1,97.263,63.598875,79.86800000000001,86.18299999999999,49.968,77.14020000000001,79.92224999999999,79.08085714285714,59.03614285714286,79.344,89.5665,71.98642857142856,88.44733333333333,85.0994,79.0918,79.0972,45.8122,80,73.3334,80,1,0.728,0,0,1,0,2003,2016,0,0,NA,NA,9404.540059,Upper-Middle Income Countries
Russia,RUS,2016,2016,UM,71.59971770092653,71.92083333333333,81.11113333,3.24,0,9.066834623641896,18.787698792093764,36.7,1,3,0.26,0.108,0.149,0.129,0.203,0.328,-0.244,0.252,-0.872,-0.24,0.36,0.31,144342397,80,83.39999999999999,55.6625,65.54166666666667,75,High income,Europe & Central Asia,1,98.666,59.44557142857143,77.23184615384613,93.9545,64.44025,75.1908,65.001,73.33428571428571,63.67014285714286,75.0265,90.50766666666668,75.53157142857143,70.93333333333334,56.33933333333334,65.2886,55.5046,57.1292,90,73.3334,80,0,0.264,0,0,0,0,NA,NA,0,0,NA,NA,8663.158203,Upper-Middle Income Countries
Rwanda,RWA,2016,2016,L,57.03259269480519,56.45625000000001,70.00003333,3.07,0,6.592385624232261,16.272431656468857,43.7,1,3,0.225,0.127,0.197,0.207,0.21,0.327,-0.263,0.131,-0.147,-0.445,0.081,0.235,11668829,80,56.03333333333333,66.23124999999999,40.016666666666666,40,Low income,Sub-Saharan Africa,1,19.494,59.5695,55.65078571428571,47.38475,71.99925,57.52180000000001,26.295,70.64571428571428,25.58942857142857,34.9015,61.0975,94.299,98.86,NA,69.2062,63.91045454545454,56.0966,50,90.0001,70,0,0.226,0,0,0,0,NA,NA,0,0,NA,NA,729.5191542,Low Income Countries
Saudi Arabia,SAU,2016,2016,H,55.91351833333334,40.69875,NA,1.93,0,9.97653632153934,17.2950089159816,NA,0,0,0.015,0.046,0.026,0.052,0.105,0,-1.213,-1.538,-0.982,-1.023,0.056,0.092,32443443,60,7.633333333333334,44.51875,61.34166666666667,30,High income,Middle East & North Africa,1,NA,54.84637499999999,79.37800000000001,72.53,37.99775,51.58920000000001,66.964,63.89116666666666,56.80457142857143,NA,57.59925,50.52542857142858,30.841,62.065,38.652,63.41383333333334,51.6052,NA,NA,NA,0,0.016,0,0,0,0,NA,NA,0,0,NA,NA,21515.66001,High Income Countries
Sudan,SDN,2016,2016,LM,49.98886344537816,37.87041666666667,63.33336667,2.37,0,6.940431490835517,17.500568544563553,NA,1,3,0.237,0.066,0.088,0.069,0.065,0.267,-0.452,0.162,-0.767,-0.682,0.216,0.227,39847433,73.4,13.9,62.19375,24.858333333333334,15,Low income,Sub-Saharan Africa,1,61.253,25.80485714285714,50.05492857142857,28.182,36.46525,30.306,52.01300000000001,50.20328571428571,14.47942857142857,75.0325,38.32,91.59742857142858,97.173,63.23440000000001,59.6836,40.65560000000001,35.3524,50,80.0001,60,0,0.232,0,0,0,0,NA,NA,0,0,NA,NA,1033.215942,Lower-Middle Income Countries
Senegal,SEN,2016,2016,L,58.34984138655462,55.07916666666668,75.55556667,6.21,1,7.1439647557096855,16.523128265554647,NA,2,7,0.721,0.579,0.455,0.601,0.538,0.732,1.28,1.146,0.832,1.43,0.895,0.938,14993514,90,45.83333333333333,62.712500000000006,46.85,30,Lower middle income,Sub-Saharan Africa,1,46.7375,60.50937500000001,54.375,24.01525,49.70975,60.9622,38.04325,70.83614285714286,26.01314285714286,51.0345,66.99325,94.69114285714284,97.66966666666669,65.48633333333333,64.047,59.3616,61.46220000000001,60,86.6667,80,1,0.728,0,0,0,0,NA,NA,0,0,NA,NA,1266.439572,Low Income Countries
Singapore,SGP,2016,2016,H,68.95518816849817,65.27708333333334,NA,6.38,1,10.949049182152052,15.539576846455615,NA,1,3,0.432,0.337,0.111,0.368,0.38,0.787,0.309,0.675,0.343,0.013,0.466,0.384,5607283,100,48.03333333333333,40.94375,62.40833333333333,75,High income,East Asia & Pacific,1,NA,74.02,93.5286153846154,99.9625,68.5485,63.4354,71.695,67.262,91.08757142857144,NA,96.93725,41.86528571428571,54.855,46.6646,35.7775,85.55160000000002,43.137,NA,NA,NA,0,0.427,0,0,0,0,NA,NA,0,0,NA,NA,56899.91818,High Income Countries
Solomon Islands,SLB,2016,2016,LM,NA,33.043333333333344,48.88886667,NA,NA,7.641386744244795,13.336567894332676,NA,2,6,0.576,0.446,0.323,0.351,0.316,0.575,0.916,0.848,0.64,1.037,0.891,0.81,619438,56.60000000000001,7.033333333333333,55.750000000000014,20.833333333333332,25,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,66.6666,50,1,0.589,0,0,1,0,2007,2024,0,0,NA,NA,2082.62989,Lower-Middle Income Countries
Sierra Leone,SLE,2016,2016,L,54.28379786732875,45.587916666666665,63.33336667,4.55,0,6.731771534121429,15.807328626270795,NA,2,5,0.504,0.308,0.338,0.368,0.298,0.461,0.726,0.687,-0.12,1.079,0.852,0.773,7328846,80,42.29999999999999,57.83125,22.808333333333337,25,Low income,Sub-Saharan Africa,1,34.675,55.57662500000001,33.27492857142857,40.88225,38.2505,47.7336,14.761,64.47485714285713,16.12528571428571,76.5015,49.28433333333334,97.74571428571429,99.13933333333334,79.678,63.436,50.25863636363636,61.027,50,90.0001,50,1,0.5,0,0,0,0,NA,NA,0,0,NA,NA,838.6316153,Low Income Countries
El Salvador,SLV,2016,2016,LM,66.87965101858926,66.36958333333334,92.22223333,6.64,1,8.269075401296217,15.664931360843203,40,2,6,0.665,0.471,0.412,0.446,0.326,0.639,1.031,0.985,0.511,1.117,0.818,0.853,6356137,90,72.89999999999999,74.68124999999999,54.266666666666666,40,Upper middle income,Latin America & Caribbean,1,88.358,52.45225,80.41328571428572,80.4985,66.90225,73.9382,70.6935,66.33085714285714,28.29214285714286,52.3635,71.28225,86.85742857142857,94.39866666666668,42.347,58.59099999999999,54.15763636363636,69.07759999999999,80,96.6667,100,1,0.666,0,0,0,0,NA,NA,0,0,NA,NA,3901.34015,Lower-Middle Income Countries
Somalia,SOM,2016,2016,L,43.33303060897435,NA,20,NA,NA,6.133242915997616,16.4677403908206,NA,0,0,0.169,0.111,0.091,0.163,0.074,0,0.18,-0.752,0.3,0.286,0.502,0.576,14185635,16.6,NA,33.10625,NA,0,Low income,Sub-Saharan Africa,1,16.544,21.18766666666667,13.52292307692308,46.113,13.581,45.42380000000001,43.665,61.31550000000001,6.847,NA,74.84899999999999,94.0106,99.913,50.79219999999999,55.56379999999999,25,25,0,50,10,0,0.167,0,0,0,0,NA,NA,0,0,NA,NA,460.928492,Low Income Countries
Serbia,SRB,2016,2016,UM,75.68304770698052,68.77416666666667,90,6.57,1,8.696572139814966,15.769717904165931,38.8,1,3,0.416,0.327,0.278,0.281,0.336,0.461,0.543,0.592,0.555,0.487,0.815,0.502,7058322,100,52.366666666666674,67.51249999999999,58.99166666666667,65,Upper middle income,Europe & Central Asia,1,98.506,73.651375,81.52807142857144,96.78225,57.9795,76.76020000000001,72.07775,72.16257142857144,57.133,58.553,84.983,86.32616666666668,85.20933333333333,NA,64.5322,70.56554545454547,74.1788,80,90,100,0,0.415,0,0,0,0,NA,NA,1,0,2010,2024,5982.370301,Upper-Middle Income Countries
South Sudan,SSD,2016,2016,L,38.20021755952381,30.445,37.7778,NA,NA,NA,16.198063278890366,44,0,0,0.163,0.049,0.066,0.04,0.034,0,-0.854,-0.81,-0.893,-0.979,0.057,0.099,10832520,20,41.266666666666666,44.075,21.883333333333333,25,Low income,Sub-Saharan Africa,1,1.995,31.10714285714286,22.41907142857143,1.23175,52.30175,40.9108,11.144,51.09983333333334,0.2353333333333333,32.901,27.247,94.893,99.245,NA,68.422,44.4908,31.56,30,53.3334,30,0,0.16,0,0,0,0,NA,NA,0,0,NA,NA,NA,Low Income Countries
São Tomé & Príncipe,STP,2016,2016,LM,63.67161667744021,45.595,60.00003333,NA,NA,7.268829657899317,12.22204933580328,NA,2,6,0.682,0.569,0.419,0.519,0.484,0.827,1.06,1.07,1.097,0.969,0.715,0.818,203221,60,45.766666666666666,46.825,45.38333333333333,30,Lower middle income,Sub-Saharan Africa,1,42.821,56.03771428571429,60.61076923076923,67.16375,41.89975,48.8765,35.64575,48.229,23.2825,87.6335,75.09766666666667,96.222,98.15,82.578,75.94600000000001,84.58283333333334,57.64075,40,70.0001,70,1,0.684,0,0,0,0,NA,NA,0,0,NA,NA,1434.870181,Lower-Middle Income Countries
Suriname,SUR,2016,2016,UM,68.81593270308123,38.18625000000001,65.55556667,6.77,1,8.63838483002388,13.24437390903861,NA,2,7,0.765,0.628,0.484,0.613,0.566,0.852,1.292,1.167,0.862,1.438,0.821,0.872,564883,40,13.533333333333331,42.38125,50.016666666666666,45,Upper middle income,Latin America & Caribbean,1,98.3545,65.16537500000001,72.2117142857143,68.97925000000001,67.47275,69.8605,67.4555,45.25933333333334,33.7726,45.562,86.41833333333334,80.912,87.375,77.015,73.861,64.54899999999999,65.647,50,76.6667,70,1,0.767,0,0,0,0,NA,NA,0,0,NA,NA,5644.206106,Upper-Middle Income Countries
Slovakia,SVK,2016,2016,H,78.61503754734848,82.20208333333335,NA,7.29,1,9.719328923958631,15.507596642438328,25.2,3,8,0.841,0.732,0.637,0.645,0.677,0.94,1.49,1.482,1.146,1.297,0.949,0.929,5430798,90,82.69999999999999,63.11875,75.19166666666666,100,High income,Europe & Central Asia,1,98.9765,73.390375,87.30085714285714,77.687,67.37525,82.025,74.055,70.62714285714286,70.74014285714286,100,93.6925,62.27185714285714,77.75266666666666,NA,88.16279999999999,80.2109090909091,53.5726,NA,NA,NA,1,0.844,0,0,0,0,NA,NA,0,0,NA,NA,16636.07691,High Income Countries
Slovenia,SVN,2016,2016,H,79.58203539989424,86.86625000000001,NA,7.51,1,9.973379116478016,14.540661123153487,24.8,3,9,0.862,0.795,0.666,0.788,0.775,0.942,1.62,1.373,1.753,1.585,0.953,0.932,2065042,100,91.13333333333333,70.23125,72.96666666666667,100,High income,Europe & Central Asia,1,99.266,67.30775,90.61946153846156,92.391,79.70474999999999,92.5126,79.77250000000001,76.76599999999999,72.7462857142857,100,93.081,51.657,74.55,57.3048,82.3104,82.30045454545456,60.6046,NA,NA,NA,1,0.863,0,0,0,0,NA,NA,1,0,2011,2021,21447.83778,High Income Countries
Sweden,SWE,2016,2016,H,85.08215204354468,88.02958333333333,NA,9.39,1,10.855539120045806,16.110374418817567,29.6,3,9,0.914,0.881,0.657,0.871,0.845,0.964,1.966,1.619,2.059,1.895,0.947,0.972,9923085,100,97.09999999999998,70.80624999999999,72.24166666666667,100,High income,Europe & Central Asia,1,98.726,70.428875,96.24466666666666,98.96933333333334,89.3115,93.8582,96.8295,83.34385714285715,96.708,93.605,94.10075,54.08485714285714,72.99166666666667,66.91983333333333,69.1624,89.41154545454546,81.70060000000001,NA,NA,NA,1,0.917,0,0,0,0,NA,NA,0,0,NA,NA,51820.39725,High Income Countries
Eswatini,SWZ,2016,2016,LM,53.60337983630953,45.87125,55.55556667,3.03,0,8.078353302140304,13.923462313458453,54.6,0,0,0.13,0.098,0.124,0.086,0.093,0.277,-0.529,-0.116,0.078,-0.742,0.175,0.197,1113994,90,2,67.35624999999999,35,35,Lower middle income,Sub-Saharan Africa,1,32.7995,42.474625,35.482,55.346,66.48225,48.42675,57.91375,46.73475000000001,25.81883333333333,11.831,89.286,85.72233333333334,97.4115,NA,42.1245,63.00328571428571,56.797,40,86.6667,40,0,0.131,0,0,0,0,NA,NA,0,0,NA,NA,3223.920041,Lower-Middle Income Countries
Seychelles,SYC,2016,2016,H,NA,NA,69.99996667,NA,NA,9.715167717989308,11.458226377447843,NA,3,8,0.592,0.498,0.24,0.484,0.472,0.73,0.944,1.013,1.083,0.704,0.763,0.662,94677,60,NA,53.56875000000001,NA,55.00000000000001,High income,Sub-Saharan Africa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,59.9999,70,1,0.584,0,0,1,0,2013,2024,0,0,NA,NA,16566.9946,High Income Countries
Syria,SYR,2016,2016,LM,58.19446722689076,NA,37.7778,1.43,0,6.486692748952661,16.675741900625955,NA,0,0,0.137,0.026,0.047,0.018,0.067,0,-1.503,-1.084,-1.333,-1.66,0.044,0.036,17465567,36.6,NA,37.525000000000006,NA,20,Low income,Middle East & North Africa,1,84.4875,41.53475,60.86428571428571,37.83475,30.598,62.9374,65.307,64.72200000000001,18.13685714285714,54.5405,78.65350000000001,91.40583333333336,95.1775,49.5314,56.38500000000001,54.00516666666667,43.1845,20,63.3334,30,0,0.137,0,0,0,0,NA,NA,0,0,NA,NA,656.3490586,Lower-Middle Income Countries
Chad,TCD,2016,2016,L,40.16547053571428,28.502916666666668,54.4445,1.5,0,6.504405885320916,16.49390246787608,NA,1,3,0.281,0.092,0.125,0.119,0.1,0.093,-0.269,-0.075,-1.074,0.035,0.564,0.597,14561658,46.6,8.9,51.10625000000001,20.908333333333335,15,Low income,Sub-Saharan Africa,1,26.9075,33.438,21.101,10.27275,22.07825,43.193,0.72875,66.87049999999999,6.187428571428572,36.528,33.18566666666667,91.53433333333334,98.6565,NA,77.9342,33.3954,40.63625,30,83.3335,50,0,0.281,0,0,0,0,NA,NA,0,1,2017,2022,668.0786361,Low Income Countries
Togo,TGO,2016,2016,L,54.57109530812324,49.70833333333334,68.8889,3.32,0,6.64973787643633,15.831739632241865,NA,1,4,0.489,0.278,0.193,0.386,0.363,0.389,0.553,0.586,-0.169,0.798,0.852,0.811,7509952,80,45.3,67.85,30.391666666666666,25,Low income,Sub-Saharan Africa,1,20.444,56.141125,39.23078571428572,68.57900000000001,36.7395,49.562,30.77650000000001,71.10885714285715,19.069,38.0595,48.5905,96.1032857142857,98.80466666666666,71.75475,83.07625,47.6543,52.01459999999999,50,86.6667,70,0,0.48,0,0,0,0,NA,NA,0,0,NA,NA,772.5817871,Low Income Countries
Thailand,THA,2016,2016,UM,72.178718697479,77.69208333333334,85.55556667,4.92,0,8.671385668541404,18.049201222488847,36.7,0,0,0.153,0.102,0.088,0.025,0.144,0.246,-0.465,0.095,-0.987,-0.493,0.155,0.293,68971313,100,79.26666666666667,76.71874999999999,62.474999999999994,70,Upper middle income,East Asia & Pacific,1,98.2865,60.413875,78.17899999999999,94.03625,64.64025000000001,75.2594,70.029,78.86385714285714,55.53100000000001,65.7915,67.7535,78.01028571428571,84.3355,63.159,61.99400000000001,66.5949,64.16040000000001,90,86.6667,80,0,0.155,0,0,0,0,NA,NA,0,0,NA,NA,5833.577156,Upper-Middle Income Countries
Tajikistan,TJK,2016,2016,LM,66.24696837797619,50.21958333333334,81.11113333,1.89,0,6.6703993101596835,15.974638012904858,NA,1,3,0.173,0.041,0.053,0.052,0.083,0.049,-0.988,-0.42,-1.511,-0.847,0.083,0.161,8663575,90,12.599999999999998,56.056250000000006,42.44166666666666,50,Lower middle income,Europe & Central Asia,1,68.044,66.75987500000001,65.30892857142857,69.45975,50.22275,60.0258,87.6845,64.7375,18.27185714285714,76.4385,66.7565,92.0575,97.44133333333332,NA,60.6315,65.556,50.5552,70,93.3334,80,0,0.174,0,0,0,0,NA,NA,0,0,NA,NA,788.7104817,Lower-Middle Income Countries
Turkmenistan,TKM,2016,2016,UM,65.22408786324787,23.163333333333338,34.44443333,1.83,0,8.645934702602432,15.549353267056972,NA,0,0,0.144,0.026,0.031,0.032,0.085,0.062,-1.414,-0.467,-1.75,-1.608,0.025,0.027,5662371,46.6,6.833333333333333,41.925,15.458333333333332,5,Upper middle income,Europe & Central Asia,1,98.9325,56.35214285714286,69.14438461538461,86.4675,76.71825000000001,47.8982,62.85575,63.91933333333333,16.44166666666667,NA,74.394,80.13283333333334,65.55799999999999,NA,63.1454,71.89685714285713,44.5045,30,43.3333,30,0,0.144,0,0,0,0,NA,NA,0,0,NA,NA,5686.98041,Upper-Middle Income Countries
Timor-Leste,TLS,2016,2016,LM,NA,NA,66.66666667,7.24,1,7.197093904342192,14.013778459937908,NA,2,6,0.611,0.451,0.355,0.416,0.367,0.691,0.854,0.908,0.511,0.852,0.713,0.791,1219289,70,NA,62.33125,34.25833333333333,NA,Lower middle income,East Asia & Pacific,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,80,70,1,0.626,0,0,1,0,1998,2024,0,0,NA,NA,1335.543901,Lower-Middle Income Countries
Trinidad & Tobago,TTO,2016,2016,H,63.90351357704796,36.927083333333336,61.1111,7.1,1,9.771201141742866,14.135826553990617,NA,3,8,0.759,0.648,0.485,0.674,0.606,0.859,1.367,1.278,1.183,1.309,0.833,0.845,1377563,60,5.866666666666667,41.26875,47.5,30,High income,Latin America & Caribbean,1,98.409,49.35975,78.95892307692309,72.639,66.38725,70.39775,57.055,70.4312,37.80757142857143,NA,95.1055,62.379,42.008,50.5065,47.809,59.56927272727273,63.6335,50,63.3333,70,1,0.754,0,0,0,0,NA,NA,0,0,NA,NA,17521.80075,High Income Countries
Tunisia,TUN,2016,2016,LM,71.96603825390297,62.07749999999999,76.6667,6.4,1,8.255257756428241,16.24066207240623,NA,2,6,0.73,0.626,0.411,0.655,0.583,0.818,1.367,1.205,1.714,1.176,0.718,0.861,11303942,90,82.89999999999999,62.98749999999998,54.49999999999999,20,Lower middle income,Middle East & North Africa,1,97.64,59.29050000000001,72.1156923076923,84.96566666666666,53.18775,61.98479999999999,68.34725,62.49,49.14414285714286,80.8475,86.55250000000001,85.52600000000002,92.676,63.17566666666666,66.6834,64.62218181818182,74.17360000000001,80,80.0001,70,1,0.726,0,0,0,0,NA,NA,1,0,2014,2022,3847.803544,Lower-Middle Income Countries
