country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
Montenegro,MNE,2007,2007,UM,65.92556348357526,NA,57.77777778,NA,NA,8.695572679289683,13.330799299846264,31.4,1,4,0.481,0.384,0.329,0.388,0.37,0.424,0.703,0.561,0.637,0.858,0.63,0.705,615875,40,NA,54.57500000000001,NA,NA,Upper middle income,Europe & Central Asia,1,98.4995,57.669,74.73614285714287,74.1235,44.8485,60.871,80.57375,53.20175,34.861,46.5475,85.25433333333335,72.24466666666667,91.5455,45.2938,57.378,69.03763636363637,74.04899999999999,50,43.33333,80,0,0.481,0,0,1,0,1999,2008,0,0,NA,NA,5976.394145,Upper-Middle Income Countries
Mongolia,MNG,2007,2007,LM,61.68119128787878,NA,80,NA,NA,7.394915806437051,14.768641865016946,35.8,2,6,0.687,0.56,0.392,0.607,0.543,0.657,1.242,0.915,0.983,1.504,0.865,0.905,2593819,30,NA,66.86250000000001,NA,NA,Upper middle income,East Asia & Pacific,1,83.53800000000001,33.61728571428571,57.18171428571429,94.55125,65.98625,58.3972,37.28925,76.78557142857143,14.76942857142857,69.96600000000001,47.46425,61.19199999999999,73.43933333333334,NA,70.93319999999999,63.10972727272727,78.6786,70,90,80,1,0.686,0,0,0,0,NA,NA,0,0,NA,NA,1627.687877,Lower-Middle Income Countries
Mozambique,MOZ,2007,2007,L,47.25956232492997,NA,68.88888889,NA,NA,6.23023520446786,16.89159252283673,NA,1,4,0.469,0.312,0.287,0.332,0.301,0.374,0.555,0.542,0.141,0.724,0.733,0.74,21673319,30,NA,57.46875,NA,NA,Low income,Sub-Saharan Africa,1,0,52.5035,20.58735714285714,39.37866666666667,53.93,42.5956,32.28,68.38271428571429,16.65485714285715,22.535,47.60375,98.06171428571427,98.27333333333335,49.54966666666667,61.6246,46.68820000000001,52.7636,40,86.66667,80,0,0.471,0,0,0,0,NA,NA,0,0,NA,NA,507.8749239,Low Income Countries
Mauritania,MRT,2007,2007,L,48.02174624395213,NA,61.11111111,NA,NA,7.247899452925248,14.979446059818606,NA,1,3,0.451,0.237,0.183,0.343,0.216,0.465,0.766,0.62,-0.138,1.246,0.383,0.882,3202512,30,NA,46.150000000000006,NA,NA,Lower middle income,Sub-Saharan Africa,1,57.0715,39.66575,40.53442857142858,29.22233333333334,27.30725,45.70979999999999,29.45125,49.46585714285715,8.668714285714286,51.019,38.05066666666667,92.09342857142856,97.156,50.33116666666667,59.39919999999999,49.10209090909091,52.12125,40,83.33333,60,0,0.452,0,0,1,0,2007,2007,0,0,NA,NA,1405.150162,Low Income Countries
Mauritius,MUS,2007,2007,UM,68.3846851073763,NA,67.77777778,NA,NA,8.790978688588593,14.030323505958158,NA,3,8,0.743,0.65,0.479,0.681,0.601,0.891,1.512,1.437,1.393,1.34,0.674,0.857,1239630,20,NA,66.35625,NA,NA,Upper middle income,Sub-Saharan Africa,1,96.937,69.48366666666668,73.003,89.01100000000001,43.91025,69.89574999999999,73.21375,72.69500000000001,31.18828571428571,70.1065,93.2235,76.30066666666666,92.7325,53.17633333333333,35.22933333333334,71.22611111111112,51.20700000000001,80,63.33333,60,1,0.739,0,0,0,0,NA,NA,0,0,NA,NA,6574.663576,Upper-Middle Income Countries
Malawi,MWI,2007,2007,L,51.04371714691558,NA,75.55555556,NA,NA,6.163694230359158,16.40641312150197,NA,1,3,0.44,0.366,0.226,0.378,0.277,0.3,0.734,0.543,0.851,0.806,0.614,0.735,13341808,20,NA,62.79999999999999,NA,NA,Low income,Sub-Saharan Africa,1,2.0615,63.57887500000001,26.96414285714286,49.276333333333334,42.474,46.6126,41.33499999999999,60.97985714285714,12.14871428571429,52.41,48.71525,98.32857142857142,99.22466666666666,NA,63.2928,61.24336363636365,48.0538,60,86.66667,80,0,0.443,0,0,0,0,NA,NA,0,0,NA,NA,475.1802617,Low Income Countries
Malaysia,MYS,2007,2007,UM,63.29483148926235,NA,81.11111111,NA,NA,8.877511734039977,17.100936641568335,NA,1,3,0.314,0.211,0.224,0.247,0.227,0.263,0.121,0.348,-0.166,0.11,0.391,0.346,26720367,40,NA,65.35625,NA,NA,Upper middle income,East Asia & Pacific,1,94.13,46.643125,78.13999999999999,81.09366666666666,43.6085,73.4638,67.05975,76.54528571428571,44.4457142857143,28.8525,73.03666666666668,71.80957142857143,80.00433333333335,65.04,29.5444,59.73222222222221,62.8626,70,93.33333,80,0,0.314,0,0,0,0,NA,NA,0,0,NA,NA,7168.930319,Upper-Middle Income Countries
Namibia,NAM,2007,2007,LM,56.63503095238096,NA,58.88888889,NA,NA,8.384585517632075,14.511910442741542,NA,2,7,0.662,0.546,0.414,0.525,0.439,0.683,1.081,0.934,0.806,1.23,0.674,0.838,2006516,20,NA,50.04375,NA,NA,Upper middle income,Sub-Saharan Africa,1,27.824,41.86542857142857,34.56407142857142,56.35675000000001,73.90875,55.9418,46.82225,66.63985714285715,21.49928571428571,0,78.74133333333333,84.80333333333333,89.068,63.90916666666666,77.787,69.77029999999999,73.2942,40,76.66667,60,1,0.656,0,0,0,0,NA,NA,0,0,NA,NA,4379.043137,Lower-Middle Income Countries
Niger,NER,2007,2007,L,42.79986737689394,NA,68.88888889,NA,NA,5.9588588775694005,16.502364633302147,37.3,2,6,0.579,0.43,0.362,0.46,0.405,0.593,0.847,0.786,0.721,0.937,0.749,0.803,14685404,20,NA,62.025,NA,NA,Low income,Sub-Saharan Africa,1,0,44.627625,25.96228571428571,0,25.962,40.4432,12.16425,69.14914285714285,6.678571428571429,62.947,30.74275,97.23216666666669,99.535,NA,65.84299999999999,46.96763636363637,56.54325,50,86.66667,70,1,0.576,0,0,0,0,NA,NA,0,0,NA,NA,387.1680659,Low Income Countries
Nigeria,NGA,2007,2007,L,49.40514712787213,NA,60,NA,NA,7.504131048909803,18.80144304125149,NA,1,3,0.416,0.299,0.288,0.34,0.25,0.177,0.726,0.307,0.805,1.126,0.911,0.876,146339971,20,NA,50.29375,NA,NA,Lower middle income,Sub-Saharan Africa,1,32.9425,55.26412500000001,19.97538461538462,40.51233333333334,34.8125,49.512,22.62525,64.31128571428572,22.22914285714286,52.535,24.7215,95.5992857142857,97.63566666666668,58.076,64.1598,35.76272727272727,69.21300000000001,40,80,60,0,0.41,0,0,0,0,NA,NA,0,0,NA,NA,1815.526975,Low Income Countries
Nicaragua,NIC,2007,2007,LM,59.15312808123251,NA,76.66666667,NA,NA,7.208148382401776,15.536501651859435,NA,1,4,0.46,0.221,0.275,0.323,0.247,0.471,0.335,0.575,-0.457,0.494,0.504,0.682,5590066,40,NA,67.97500000000001,NA,NA,Lower middle income,Latin America & Caribbean,1,59.297,47.899125,66.77807142857144,74.63225,60.91875,63.1376,50.5625,69.49557142857144,13.55371428571429,20,64.191,88.16942857142858,96.79866666666668,51.6885,70.2232,55.77380000000001,52.484,60,90,80,0,0.457,-1,-1,0,0,NA,NA,1,0,2006,2024,1350.389546,Lower-Middle Income Countries
Netherlands,NLD,2007,2007,H,74.24837675461792,NA,NA,NA,NA,10.860935575608323,16.61167517193275,29.6,3,9,0.873,0.826,0.621,0.799,0.804,0.969,1.76,1.605,2.04,1.46,0.923,0.956,16381696,40,NA,44.38125,NA,NA,High income,Europe & Central Asia,1,99.2835,70.7385,92.73046153846154,99.159,79.9045,83.06040000000002,68.34925,74.15357142857142,81.10757142857142,91.105,95.12975,30.39214285714286,26.085,56.10066666666666,65.2138,88.1680909090909,61.5412,NA,NA,NA,1,0.871,0,0,0,0,NA,NA,0,0,NA,NA,52100.79963,High Income Countries
Norway,NOR,2007,2007,H,78.75990427954399,NA,NA,NA,NA,11.356298177497102,15.3650186196726,27.1,3,9,0.895,0.863,0.646,0.867,0.856,0.948,1.88,1.473,2.11,1.911,0.933,0.976,4709153,40,NA,46.2375,NA,NA,High income,Europe & Central Asia,1,99.2105,64.64212500000001,93.17292307692308,98.12133333333334,85.21624999999999,78.39320000000001,98.55925,82.70928571428571,82.53757142857141,94.6875,97.4585,33.855285714285714,20.493,74.93566666666666,60.0446,90.06818181818181,84.8132,NA,NA,NA,1,0.897,0,0,0,0,NA,NA,0,0,NA,NA,85502.26771,High Income Countries
Nepal,NPL,2007,2007,L,53.32252593344156,NA,74.44444444,NA,NA,5.954410880232889,17.088214729258638,NA,0,0,0.274,0.278,0.148,0.276,0.246,0,1.01,-0.675,0.987,1.272,0.824,0.888,26382586,30,NA,59.89375,NA,NA,Lower middle income,South Asia,1,45.2805,52.974,44.40021428571428,58.29775,25.3025,59.2582,37.1745,65.82842857142859,19.345,33.98,47.538,96.03328571428573,99.28000000000002,NA,68.6836,51.16163636363637,48.62280000000001,60,83.33333,80,0,0.273,0,0,1,0,2007,2009,0,0,NA,NA,385.4497677,Low Income Countries
New Zealand,NZL,2007,2007,H,75.46015058847402,NA,NA,NA,NA,10.388379232083338,15.25624575476241,NA,3,9,0.885,0.831,0.678,0.77,0.781,0.941,1.737,1.475,1.686,1.684,0.88,0.964,4223800,40,NA,52.21875,NA,NA,High income,East Asia & Pacific,1,NA,60.668875,88.7420714285714,94.689,80.017,87.62780000000001,83.0315,85.956,75.66285714285713,76.875,98.05125,41.79642857142858,68.02533333333334,55.84116666666667,48.447,92.16272727272728,69.76840000000001,NA,NA,NA,1,0.881,0,0,0,0,NA,NA,0,0,NA,NA,32479.98174,High Income Countries
Oman,OMN,2007,2007,H,56.68044182539682,NA,NA,NA,NA,9.84122131553777,14.79276919390324,NA,0,0,0.158,0.126,0.075,0.06,0.171,0.633,-0.449,0.398,-0.245,-0.984,0.198,0.07,2657162,20,NA,42.89375,NA,NA,High income,Middle East & North Africa,1,NA,56.176875,74.167,68.51325,21.0845,34.8126,61.52125,76.28766666666667,29.70328571428572,NA,64.8085,61.937,32.859,75.75083333333335,58.34266666666667,75.18719999999999,59.05499999999999,NA,NA,NA,0,0.159,0,0,0,0,NA,NA,0,0,NA,NA,18792.65377,High Income Countries
Pakistan,PAK,2007,2007,L,53.28002090801357,NA,85.55555556,NA,NA,6.905843567024714,18.93833165833955,29.7,1,3,0.352,0.188,0.239,0.262,0.135,0.185,0.257,0.223,-0.171,0.529,0.632,0.733,167808106,40,NA,66.79375,NA,NA,Lower middle income,South Asia,1,57.523,42.066375,34.80592307692307,48.33750000000001,16.5305,43.33540000000001,47.43075,61.65985714285714,24.98871428571428,89.8075,40.499,88.18785714285715,96.921,60.16983333333334,67.9962,42.81554545454546,42.6854,90,86.66667,80,0,0.35,0,0,1,0,2002,2010,0,0,NA,NA,998.0901142,Low Income Countries
Panama,PAN,2007,2007,UM,63.62810086580086,NA,76.66666667,NA,NA,8.751129064039846,15.054948281270136,52.7,2,6,0.737,0.555,0.482,0.642,0.513,0.826,1.197,1.287,0.554,1.154,0.9,0.856,3453671,40,NA,62.40625000000001,NA,NA,High income,Latin America & Caribbean,1,80.91550000000001,42.735,79.03728571428572,79.21025,60.22925,70.1722,72.11525,69.474,25.83142857142857,14.507,81.86350000000002,82.14214285714286,91.31333333333332,47.44383333333334,66.0784,61.52109090909091,57.08825,60,90,80,1,0.738,0,0,0,0,NA,NA,0,0,NA,NA,6317.817303,Upper-Middle Income Countries
Peru,PER,2007,2007,LM,63.95676419022155,NA,78.88888889,NA,NA,8.183422309089853,17.15953952573648,50,2,6,0.799,0.648,0.527,0.644,0.492,0.889,1.37,1.411,0.952,1.228,0.921,0.91,28333050,40,NA,70.61874999999999,NA,NA,Upper middle income,Latin America & Caribbean,1,69.08850000000001,60.667625,71.8487142857143,93.58975,61.6855,73.49440000000001,61.607,64.87214285714285,28.67114285714286,18.31,59.96325,90.08185714285716,95.34233333333331,70.75266666666667,52.3158,53.53490909090908,61.4394,90,86.66667,60,1,0.801,0,0,0,0,NA,NA,0,0,NA,NA,3581.089308,Lower-Middle Income Countries
Philippines,PHL,2007,2007,LM,59.85127626050421,NA,88.88888889,NA,NA,7.445800329813217,18.30869255817427,NA,1,4,0.471,0.357,0.324,0.419,0.259,0.352,0.843,0.552,0.861,1.172,0.739,0.836,89405482,40,NA,67.39999999999999,NA,NA,Lower middle income,East Asia & Pacific,1,62.817,61.806375,55.31892857142857,75.6695,51.3925,65.5568,53.7965,69.14028571428572,23.21071428571429,22.2535,55.28925,91.57114285714286,97.45833333333331,72.08266666666667,49.15,52.61560000000001,58.3426,70,96.66667,100,0,0.468,0,0,0,0,NA,NA,0,0,NA,NA,1712.655433,Lower-Middle Income Countries
Papua New Guinea,PNG,2007,2007,L,51.21725809092867,NA,47.77777778,NA,NA,7.223115806347439,15.73368283017236,NA,1,4,0.488,0.382,0.298,0.303,0.281,0.338,0.812,0.564,0.813,1.024,0.902,0.782,6808503,20,NA,52.74375,NA,NA,Lower middle income,East Asia & Pacific,1,20.564,48.29857142857144,39.6576923076923,54.2855,35.7725,41.4092,22.57725,76.574,5.099428571428573,43.6875,55.18333333333333,96.68242857142856,94.813,69.7615,64.53175,56.81733333333333,44.9784,50,63.33333,30,0,0.495,-1,-1,0,0,NA,NA,0,0,NA,NA,1370.753416,Low Income Countries
Poland,POL,2007,2007,UM,76.33991518334608,NA,86.66666667,NA,NA,9.3301240157476,17.456264327093578,34,3,8,0.875,0.809,0.644,0.712,0.777,0.97,1.695,1.628,1.349,1.529,0.976,0.952,38120560,40,NA,43.7375,NA,NA,High income,Europe & Central Asia,1,98.474,66.185125,81.6892142857143,96.449,61.8955,79.5924,68.00450000000001,80.06142857142858,51.68428571428571,81.7825,92.00325,68.417,79.39433333333334,65.48416666666668,88.23140000000001,81.28045454545453,57.15,100,80,80,1,0.873,0,0,0,0,NA,NA,0,0,NA,NA,11272.52937,Upper-Middle Income Countries
Portugal,PRT,2007,2007,H,74.12249022790935,NA,NA,NA,NA,10.035000630733697,16.17096927596538,36.8,3,9,0.9,0.846,0.659,0.821,0.809,0.973,1.794,1.617,1.616,1.676,0.967,0.974,10542964,40,NA,44.787499999999994,NA,NA,High income,Europe & Central Asia,1,98.5855,60.952875,87.0587857142857,95.97625,69.346,76.8792,78.994,76.72385714285714,58.94828571428572,67.839,95.74175,62.88200000000001,77.61566666666667,44.163,66.2278,79.87736363636364,62.271,NA,NA,NA,1,0.893,0,0,0,0,NA,NA,0,0,NA,NA,22811.05648,High Income Countries
Paraguay,PRY,2007,2007,LM,62.19458407842158,NA,65.55555556,NA,NA,8.07462921714844,15.607008326284967,53,2,6,0.597,0.45,0.366,0.344,0.25,0.638,0.878,0.913,0.69,0.802,0.735,0.742,5998430,40,NA,69.94999999999999,NA,NA,Upper middle income,Latin America & Caribbean,1,74.32650000000001,66.565,68.61661538461539,89.1325,56.98725,70.07820000000001,80.78875,65.54442857142858,21.15114285714286,14.0845,58.3815,84.73928571428571,93.445,NA,46.818600000000004,49.11927272727273,55.33479999999999,50,86.66667,60,1,0.594,0,0,0,0,NA,NA,0,0,NA,NA,3211.936217,Lower-Middle Income Countries
Qatar,QAT,2007,2007,H,56.32917523809524,NA,NA,NA,NA,11.096717992976028,14.013082730686346,NA,0,0,0.041,0.098,0.032,0.079,0.114,0,-1.132,-1.474,-1.197,-0.811,0.182,0.109,1218441,20,NA,36.40625,NA,NA,High income,Middle East & North Africa,1,NA,62.07024999999999,77.27964285714287,88.78725,48.7065,52.89480000000001,62.072,63.87916666666667,37.64828571428571,NA,64.54,34.34383333333334,0,80.20040000000002,51.92633333333333,77.99216666666666,42.597,NA,NA,NA,0,0.041,0,0,0,0,NA,NA,0,0,NA,NA,65954.34195,High Income Countries
Romania,ROU,2007,2007,UM,70.83607906162466,NA,96.66666667,NA,NA,9.031254107056876,16.85444512687342,37.5,2,6,0.612,0.476,0.425,0.413,0.479,0.601,1.01,0.891,0.583,1.198,0.895,0.854,20882982,40,NA,51.33125,NA,NA,High income,Europe & Central Asia,1,92.953,56.900125,75.698,87.07675,49.03775,72.84140000000001,73.67999999999999,75.53442857142856,38.51985714285714,67.79050000000001,88.97200000000001,71.16,85.53133333333335,69.1118,74.1844,77.7512,47.4708,90,100,100,1,0.615,0,0,1,0,2003,2016,0,0,NA,NA,8360.337759,Upper-Middle Income Countries
Russia,RUS,2007,2007,UM,67.5778305106658,NA,83.33333333,NA,NA,9.11616586543079,18.776991419553443,42.3,1,3,0.312,0.143,0.187,0.201,0.233,0.416,-0.01,0.325,-0.612,0.099,0.686,0.45,142805114,40,NA,38.69375,NA,NA,High income,Europe & Central Asia,1,97.402,57.53514285714287,65.71646153846154,84.15325,63.52849999999999,73.5892,67.50675,71.40171428571429,45.80428571428571,57.5925,89.46233333333333,75.35371428571429,70.08733333333333,54.11583333333334,64.7158,48.9611,61.8972,80,70,100,0,0.316,0,0,0,0,NA,NA,1,0,1993,2012,9101.239258,Upper-Middle Income Countries
Rwanda,RWA,2007,2007,L,50.40102173295455,NA,66.66666667,NA,NA,6.054988921750918,16.042699356966597,NA,1,3,0.2,0.126,0.183,0.188,0.203,0.179,-0.372,-0.008,-0.299,-0.475,0.081,0.21,9273759,30,NA,45.025,NA,NA,Low income,Sub-Saharan Africa,1,6.799,56.766125,41.08742857142857,40.155,56.534,53.44100000000001,19.166,69.33657142857143,12.89714285714286,15.493,53.32275,95.34585714285716,99.443,NA,68.26320000000001,63.35727272727274,55.009,60,80,60,0,0.197,0,0,1,0,2003,2009,0,0,NA,NA,426.2341835,Low Income Countries
Saudi Arabia,SAU,2007,2007,H,52.46114841269842,NA,NA,NA,NA,9.83070986301014,17.041742817791086,NA,0,0,0.019,0.044,0.026,0.054,0.107,0,-1.168,-1.542,-0.896,-0.973,0.075,0.123,25184589,20,NA,43.337500000000006,NA,NA,High income,Middle East & North Africa,1,NA,53.91500000000001,77.75150000000001,62.5125,23.61875,43.8418,66.23725,59.90766666666667,32.47928571428572,NA,58.77625,52.50685714285715,38.56633333333333,62.64883333333334,40.027,63.959,50.1692,NA,NA,NA,0,0.02,0,0,0,0,NA,NA,0,0,NA,NA,18596.15026,High Income Countries
Sudan,SDN,2007,2007,LM,46.34654159663866,NA,36.66666667,NA,NA,7.275430036933289,17.292452778525387,NA,1,3,0.209,0.064,0.099,0.064,0.066,0.072,-0.584,-0.187,-0.835,-0.561,0.222,0.243,32360619,20,NA,49.7625,NA,NA,Low income,Sub-Saharan Africa,1,58.1095,28.35614285714286,39.46678571428571,29.46725,24.028,24.9372,34.4535,49.90628571428572,11.369857142857141,71.904,29.7955,91.76328571428571,96.6655,58.3836,58.9892,41.6598,38.6358,30,70,10,0,0.205,0,0,1,0,1996,2015,0,0,NA,NA,1444.372192,Lower-Middle Income Countries
Senegal,SEN,2007,2007,L,52.7918462184874,NA,77.77777778,NA,NA,7.080816405037103,16.273994344975335,NA,2,7,0.682,0.528,0.421,0.593,0.495,0.706,1.166,1.019,0.776,1.348,0.869,0.882,11687078,20,NA,63.13125000000001,NA,NA,Lower middle income,Sub-Saharan Africa,1,27.978,54.10999999999999,43.80814285714285,23.16075,22.35775,55.14100000000001,37.23999999999999,66.83142857142857,17.30214285714286,56.177,61.0815,94.78957142857143,97.623,55.303,62.22360000000001,63.3423,58.9922,70,93.33333,70,1,0.674,0,0,0,0,NA,NA,0,0,NA,NA,1188.938778,Low Income Countries
Singapore,SGP,2007,2007,H,67.91904455433456,NA,NA,NA,NA,10.58235541770064,15.33908530668678,NA,1,3,0.392,0.312,0.099,0.323,0.354,0.738,0.219,0.544,0.357,-0.042,0.469,0.346,4588599,40,NA,36.625,NA,NA,High income,East Asia & Pacific,1,NA,75.93433333333333,90.55792307692307,99.61975,64.37675,60.889,71.8305,65.78485714285713,81.39628571428571,NA,96.84425,41.03528571428571,55.45333333333334,51.9448,37.5275,84.2141,41.377,NA,NA,NA,0,0.385,0,0,0,0,NA,NA,0,0,NA,NA,39432.88602,High Income Countries
Sierra Leone,SLE,2007,2007,L,47.73316055513115,NA,47.77777778,NA,NA,6.36069506930374,15.605542035073528,NA,2,5,0.539,0.343,0.36,0.401,0.313,0.519,0.753,0.681,-0.041,1.131,0.838,0.783,5989641,20,NA,55.33125,NA,NA,Low income,Sub-Saharan Africa,1,16.18,43.7615,18.209,27.99125,33.18675,42.6382,10.35325,71.86214285714286,10.30514285714286,51.425,47.42466666666667,98.08442857142856,99.55733333333336,70.53533333333333,57.6758,52.32018181818182,59.95375,40,63.33333,40,1,0.537,0,0,0,0,NA,NA,0,0,NA,NA,578.6484174,Low Income Countries
El Salvador,SLV,2007,2007,LM,60.71300766488413,NA,74.44444444,NA,NA,7.94826409726736,15.624751334858654,45.2,2,6,0.567,0.358,0.348,0.36,0.251,0.527,0.758,0.793,-0.012,0.936,0.839,0.782,6105810,40,NA,70.20625,NA,NA,Upper middle income,Latin America & Caribbean,1,81.368,50.63775,73.25528571428573,80.16575,57.77,68.39160000000001,66.9205,64.82614285714286,20.68714285714286,26.7895,62.11,85.98942857142858,94.002,31.58366666666666,46.152,54.18136363636363,67.291,70,93.33333,60,1,0.566,0,0,1,0,2006,2014,0,0,NA,NA,2830.656938,Lower-Middle Income Countries
Somalia,SOM,2007,2007,L,41.03008503891942,NA,26.66666667,NA,NA,6.17302670750847,16.220663250053118,NA,0,0,0.184,0.098,0.084,0.113,0.046,0,0.052,-0.793,0.307,0.159,0.322,0.518,11080122,20,NA,37.63125,NA,NA,Low income,Sub-Saharan Africa,1,18.414,18.237,12.13761538461538,46.113,9.96125,38.8974,31.5455,61.16650000000001,6.916428571428573,NA,62.052,93.4276,99.88366666666668,50.96560000000001,56.76379999999999,25,25,10,50,20,0,0.178,0,0,0,0,NA,NA,0,0,NA,NA,479.6356281,Low Income Countries
Serbia,SRB,2007,2007,UM,70.54090587121212,NA,68.88666667,NA,NA,8.712938849915082,15.814498130330763,28.7,3,8,0.638,0.531,0.442,0.557,0.488,0.647,1.135,0.909,1.282,1.16,0.837,0.805,7381579,40,NA,59.7375,NA,NA,Upper middle income,Europe & Central Asia,1,98.2305,64.50399999999999,76.36749999999998,92.6405,46.23825,74.13140000000001,64.10375,70.82257142857142,35.76242857142857,53.16,84.879,84.42433333333334,78.67533333333334,NA,62.9024,68.10972727272727,73.7028,50,76.66,80,1,0.632,0,0,0,0,NA,NA,0,0,NA,NA,6081.087657,Upper-Middle Income Countries
South Sudan,SSD,2007,2007,NA,39.42930550595238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,19.11875,NA,NA,Low income,Sub-Saharan Africa,1,28.376,25.82257142857143,24.942,1.85275,51.385,40.3876,12.33475,51.79150000000001,0,23.521,26.87066666666667,95.76275,99.285,NA,68.6095,48.3678,31.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
São Tomé & Príncipe,STP,2007,2007,L,58.95090061409179,NA,60,NA,NA,6.7786549596645305,12.021530625330987,NA,2,6,0.66,0.537,0.412,0.465,0.457,0.805,1.058,1.111,0.925,0.957,0.659,0.811,166297,20,NA,45.63125,NA,NA,Lower middle income,Sub-Saharan Africa,1,33.902,59.21771428571429,51.64584615384615,49.9615,33.1235,43.88175,30.507,43.398,17.694,83.74000000000001,69.992,96.36366666666667,98.745,81.66116666666667,75.61266666666667,74.772,57.94750000000001,40,70,70,1,0.656,0,0,0,0,NA,NA,0,0,NA,NA,878.8857919,Low Income Countries
Suriname,SUR,2007,2007,UM,65.78304898777692,NA,55.55555556,NA,NA,8.617974948620244,13.144479013905595,NA,2,7,0.768,0.656,0.492,0.62,0.571,0.838,1.362,1.181,1.194,1.436,0.846,0.893,511181,20,NA,42.95625,NA,NA,Upper middle income,Latin America & Caribbean,1,97.794,64.88112500000001,66.03307142857143,61.07875,62.5605,66.56,72.66499999999999,43.83566666666667,17.38,45.562,86.27266666666667,81.10233333333333,91.635,59.61583333333334,73.861,62.94963636363637,64.52525,30,76.66667,60,1,0.771,0,0,0,0,NA,NA,0,0,NA,NA,5530.176156,Upper-Middle Income Countries
Slovakia,SVK,2007,2007,H,75.58369795048702,NA,NA,NA,NA,9.68722537826895,15.497198803923643,24.7,3,8,0.833,0.735,0.632,0.657,0.677,0.941,1.459,1.466,1.217,1.23,0.96,0.916,5374622,40,NA,41.443749999999994,NA,NA,High income,Europe & Central Asia,1,98.906,68.796875,81.73921428571428,81.85166666666667,65.04725,81.2804,70.96175,69.83942857142857,46.78514285714285,100,93.308,61.16014285714285,75.24633333333334,NA,83.9968,78.33836363636364,52.0818,NA,NA,NA,1,0.831,0,0,0,0,NA,NA,0,0,NA,NA,16110.48173,High Income Countries
