"country_name","country_code","year","year_fct","income_level","sdg_overall","spi_comp","sci_overall","di_score","log_gdppc","population","gini","orig_country_text_id_ds1","regime_type_4","regime_type_10","elect_dem","lib_dem","part_dem","delib_dem","egal_dem","freefair","accountability","vt_account","hz_account","diag_account","academ_free","freexp_altinfo","orig_country_ds2","orig_iso3c_ds2","p1_use","p2_services","p3_products","p4_sources","p5_infra","income_spi","region_spi","weights_spi","orig_country_name_ds2","orig_country_name_ds3","orig_country_code_ds3","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17","orig_country_name_ds4","orig_country_code_ds4","IQ.SCI.OVRL","IQ.SCI.MTHD","IQ.SCI.PRDC","IQ.SCI.SRCE","sci_method","sci_periodicity","sci_source","orig_country_name_ds5","orig_country_text_id_ds5","orig_country_id_ds5","regime_type_2","elect_dem_ert","regch_event","regch_genuine","dem_ep","dem_ep_pre_yr","dem_ep_start_yr","dem_ep_end_yr","aut_ep","aut_ep_pre_yr","aut_ep_start_yr","aut_ep_end_yr","orig_country_name_ds6","orig_country_code_ds6","gdp_pc","orig_country_code_ds7","income_level_lab","orig_country_name_ds7","orig_country_name_ds8","orig_country_code_ds8","orig_Entity_ds9","orig_Code_ds9","orig_country_name_ds9"
"Cyprus","CYP",2021,2021,"H",72.9985509803922,86.5670833333333,NA,7.43,10.42627019449,1215588,0.3125177,"CYP",3,8,0.798,0.652,0.522,0.65,0.698,0.913,1.325,1.382,0.672,1.267,0.918,0.846,"Cyprus","CYP",100,91.3666666666667,70.49375,75.975,95,"High income","Europe & Central Asia",1,"Cyprus","Cyprus","CYP",99.931,58.2005,91.8996428571429,99.80325,72.71,63.5384,74.94725,68.522,75.2308571428571,84.4905,95.7306666666667,43.187,68.9373333333333,50.0386666666667,72.1756,69.7769,51.8558,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyprus","CYP",156,1,0.797,0,0,0,0,NA,NA,0,0,NA,NA,"Cyprus","CYP",33734.29297,"CYP","High Income Countries","Cyprus","Cyprus","CYP","Cyprus","CYP","Cyprus"
"Cyprus","CYP",2022,2022,"H",72.6460493697479,85.7320833333333,NA,7.38,10.4323184631728,1251488,NA,"CYP",3,8,0.78,0.643,0.502,0.642,0.676,0.913,1.277,1.386,0.695,1.143,0.918,0.836,"Cyprus","CYP",100,90.5666666666667,67.94375,75.15,95,"High income","Europe & Central Asia",1,"Cyprus","Cyprus","CYP",99.931,58.923125,91.1698571428572,99.80325,68.5136666666667,64.5432,75.10825,68.8547142857143,76.3368571428571,84.4905,93.7066666666667,44.0232857142857,69.0623333333333,50.0363333333333,71.614,67.1912,51.6746,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyprus","CYP",156,1,0.782,0,0,0,0,NA,NA,0,0,NA,NA,"Cyprus","CYP",33938.94531,"CYP","High Income Countries","Cyprus","Cyprus","CYP",NA,NA,NA
"Cyprus","CYP",2023,2023,"H",72.9247838235294,88.0020833333333,NA,7.38,10.5064752597742,NA,NA,"CYP",2,7,0.774,0.636,0.497,0.647,0.668,0.907,1.272,1.367,0.655,1.149,0.924,0.821,"Cyprus","CYP",100,90.5666666666667,79.29375,75.15,95,"High income","Europe & Central Asia",1,"Cyprus","Cyprus","CYP",99.933,58.923125,91.5120714285714,99.80325,69.1946666666667,65.8832,75.10825,69.0858571428572,76.668,84.4905,93.7066666666667,46.1795714285714,69.0623333333333,50.1483333333333,71.614,66.7339,51.6746,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyprus","CYP",156,1,0.778,0,0,0,0,NA,NA,0,0,NA,NA,"Cyprus","CYP",36551.41797,"CYP","High Income Countries","Cyprus","Cyprus","CYP",NA,NA,NA
"Czechia","CZE",2004,2004,"UM",76.8130425459957,NA,NA,NA,9.37437529871922,10197101,0.2753318,"CZE",3,9,0.897,0.823,0.625,0.807,0.814,0.951,1.707,1.469,1.323,1.771,0.948,0.977,"Czechia","CZE",30,NA,NA,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.339,66.5665,85.5020714285714,96.3113333333333,64.52275,83.5454,70.3605,77.7142857142857,55.7981428571429,98.75,93.1045,48.7671428571429,69.998,NA,84.917,80.0864545454545,53.7256,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.897,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",11782.55467,"CZE","Upper-Middle Income Countries","Czechia",NA,NA,"Czechia","CZE","Czechia"
"Czechia","CZE",2005,2005,"UM",76.95336464421,NA,NA,NA,9.5061759860316,10211216,0.26946017,"CZE",3,9,0.897,0.825,0.628,0.803,0.815,0.951,1.718,1.471,1.327,1.769,0.948,0.977,"Czechia","CZE",40,NA,44.26875,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.5295,63.449875,86.0916428571428,96.3113333333333,64.881,83.4604,70.511,77.9738571428571,57.0875714285714,99.6875,92.4965,48.851,69.861,NA,87.206,80.5114545454545,53.3442,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.897,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",13442.49163,"CZE","Upper-Middle Income Countries","Czechia",NA,NA,"Czechia","CZE","Czechia"
"Czechia","CZE",2006,2006,"H",77.1330305871212,NA,NA,8.17,9.63292993735451,10238905,0.26744118,"CZE",3,9,0.901,0.829,0.631,0.8,0.818,0.957,1.743,1.545,1.334,1.765,0.948,0.977,"Czechia","CZE",40,NA,43.475,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.537,61.27675,86.9843571428571,96.3113333333333,65.28425,83.217,70.805,77.9324285714286,60.6125714285714,99.6875,92.32275,49.3181428571429,69.2313333333333,NA,87.2438,80.7532727272727,53.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.9,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",15259.07882,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2007,2007,"H",77.2967684456169,NA,NA,NA,9.82296344834321,10298828,0.25998646,"CZE",3,9,0.902,0.83,0.632,0.809,0.818,0.961,1.725,1.545,1.326,1.746,0.948,0.974,"Czechia","CZE",40,NA,44.425,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.579,61.870625,87.0829285714286,96.3113333333333,64.2865,83.0278,71.226,78.409,62.221,100,94.41,48.8897142857143,68.5326666666667,NA,87.1938,80.8957272727273,52.8122,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.902,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",18452.65328,"CZE","High Income Countries","Czechia",NA,NA,"Czechia","CZE","Czechia"
"Czechia","CZE",2008,2008,"H",77.772403321158,NA,NA,8.19,10.03340574773,10384603,0.26280212,"CZE",3,9,0.902,0.829,0.63,0.816,0.822,0.961,1.719,1.538,1.285,1.74,0.948,0.974,"Czechia","CZE",40,NA,44.775,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.467,65.040125,87.5072857142857,95.9143333333333,65.95675,82.6768,71.50325,78.5677142857143,63.5941428571429,99.6875,94.3295,49.4891428571429,68.758,NA,88.115,80.9529090909091,52.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.902,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",22774.70451,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2009,2009,"H",78.5165292343074,NA,NA,NA,9.89431670759487,10443936,0.26156676,"CZE",3,9,0.895,0.824,0.623,0.803,0.817,0.961,1.714,1.538,1.324,1.742,0.948,0.974,"Czechia","CZE",40,NA,46.09375,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.483,64.09075,88.1673571428571,95.931,66.19525,83.5812,72.40775,78.2924285714286,64.0121428571428,100,93.9385,51.2154285714286,71.4933333333333,NA,91.8106,81.1147272727273,54.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.895,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",19817.42158,"CZE","High Income Countries","Czechia",NA,NA,"Czechia","CZE","Czechia"
"Czechia","CZE",2010,2010,"H",78.4937840638528,NA,NA,8.19,9.91147732463054,10474410,0.26623514,"CZE",3,9,0.888,0.813,0.612,0.789,0.809,0.959,1.714,1.527,1.354,1.743,0.948,0.975,"Czechia","CZE",60,NA,47.125,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.524,61.9765,88.5826428571429,95.5906666666667,66.22625,83.3048,72.87175,77.168,68.5395714285714,99.6875,93.238,50.9481428571429,70.5116666666667,NA,91.7606,81.0554545454546,54.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.886,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",20160.43551,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2011,2011,"H",79.1727917343074,NA,NA,8.19,10.0010274301703,10496088,0.26381272,"CZE",3,9,0.897,0.815,0.619,0.794,0.818,0.957,1.713,1.533,1.277,1.746,0.948,0.975,"Czechia","CZE",60,NA,50.75,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.466,65.26325,89.0345,94.7656666666667,69.994,83.516,73.6645,77.3357142857143,70.9761428571429,100,93.6215,50.528,70.6196666666667,NA,91.762,81.0787272727273,55.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.894,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",22049.10808,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2012,2012,"H",79.2341144142316,NA,NA,8.19,9.9041890764107,10510785,0.26109937,"CZE",3,9,0.897,0.823,0.617,0.794,0.818,0.957,1.727,1.535,1.347,1.741,0.948,0.975,"Czechia","CZE",60,NA,53.14375,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.622,60.498375,89.3052142857143,94.3693333333333,70.4395,84.3294,74.13525,77.7852857142857,70.5032857142857,100,94.3145,52.2875714285714,71.9983333333333,NA,91.7126,81.2541818181818,55.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.894,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",20014.0354,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2013,2013,"H",79.4757135551948,NA,NA,8.06,9.91642823456185,10514272,0.26473904,"CZE",3,9,0.873,0.791,0.597,0.715,0.792,0.958,1.626,1.525,1.278,1.566,0.943,0.938,"Czechia","CZE",60,NA,52.375,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.5455,63.65725,90.3445714285714,93.369,70.84725,84.918,74.8945,76.9577142857143,72.342,99.6875,94.0675,51.5762857142857,73.084,NA,91.7172,79.7775454545455,54.8256,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.87,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",20260.4955,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2014,2014,"H",80.0997359983766,NA,NA,7.94,9.90540652612798,10525347,0.25923222,"CZE",3,9,0.86,0.775,0.584,0.744,0.781,0.958,1.598,1.524,1.241,1.523,0.938,0.915,"Czechia","CZE",60,NA,52.725,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.5465,66.16425,90.3893571428572,92.7983333333333,69.5275,84.6648,75.39925,77.8525714285714,76.9195714285714,100,94.25375,50.8885714285714,73.3226666666667,NA,91.7182,83.3674545454545,54.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.857,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",20038.41632,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2015,2015,"H",80.5011242356602,NA,NA,7.94,9.79431972994136,10546059,0.25867426,"CZE",3,9,0.86,0.776,0.582,0.734,0.779,0.958,1.59,1.528,1.231,1.512,0.938,0.915,"Czechia","CZE",80,NA,68.11875,NA,NA,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.5395,64.208875,90.7125714285714,93.117,69.742,84.7898,75.15175,80.0234285714286,77.7848571428571,100,94.8425,50.2928571428571,72.9016666666667,NA,91.7198,86.2791818181818,56.9122,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.857,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",17931.59877,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2016,2016,"H",80.6335915652056,80.0025,NA,7.82,9.83916067140123,10566332,0.25406334,"CZE",3,9,0.86,0.773,0.58,0.734,0.779,0.958,1.592,1.526,1.242,1.508,0.938,0.915,"Czechia","CZE",100,61.3333333333333,70.1875,78.4916666666667,90,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.6405,65.089875,91.37,92.8703333333333,70.42575,84.6956,74.90175,80.6091428571429,78.4744285714286,100,94.9045,50.6451428571429,72.6613333333333,NA,91.67,85.4509090909091,56.7282,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.857,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",18753.96867,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2017,2017,"H",80.5544305533009,80.47125,NA,7.62,9.94813570421266,10594438,0.2485221,"CZE",3,9,0.839,0.737,0.568,0.693,0.746,0.942,1.49,1.372,1.122,1.51,0.938,0.914,"Czechia","CZE",100,56.8333333333333,75.48125,75.0416666666667,95,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.8065,63.135625,91.6733571428571,94.9176666666667,70.648,84.536,74.93975,81.58,77.4902857142857,100,94.9355,50.5764285714286,72.8556666666667,NA,91.6724,85.6479090909091,54.4558,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.842,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",20913.19763,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2018,2018,"H",80.7658960159632,86.8858333333334,NA,7.69,10.0734806325031,10629928,0.24990341,"CZE",3,9,0.82,0.719,0.545,0.674,0.726,0.916,1.467,1.321,1.169,1.475,0.936,0.907,"Czechia","CZE",100,90.1,75.3625,73.9666666666667,95,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.8325,62.024875,91.9092142857143,94.712,71.96775,84.0316,75.17575,81.1327142857143,81.353,100,94.56375,49.8742857142857,72.4873333333333,NA,92.1146,84.0473636363636,57.0276,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.817,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",23705.93298,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2019,2019,"H",81.0232735119048,86.7308333333333,NA,7.69,10.0884189922874,10671870,0.25262198,"CZE",3,8,0.809,0.712,0.533,0.635,0.714,0.904,1.423,1.257,1.222,1.481,0.936,0.903,"Czechia","CZE",100,90.1,74.5875,73.9666666666667,95,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.8925,61.154,91.6857857142857,95.0976666666667,72.33075,84.5972,75.969,81.3921428571429,82.412,100,95.89575,50.4357142857143,73.6026666666667,NA,91.172,83.221,57.5142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.808,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",24062.719,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2020,2020,"H",81.5701938108766,87.8920833333333,NA,7.67,10.0636014832163,10697858,0.26245132,"CZE",2,6,0.82,0.721,0.54,0.65,0.727,0.919,1.467,1.339,1.286,1.438,0.936,0.893,"Czechia","CZE",100,89.6,77.11875,77.7416666666667,95,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.7115,62.279875,91.6070714285714,94.4636666666667,72.22975,85.456,76.64175,81.4575714285714,83.524,100,96.0815,50.8414285714286,76.6183333333333,NA,91.122,82.6184545454545,60.4702,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.815,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",23472.89155,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2021,2021,"H",81.7765664637446,92.01125,NA,7.74,10.2290599565808,10703446,0.26202103,"CZE",2,6,0.797,0.71,0.524,0.628,0.705,0.919,1.48,1.434,1.499,1.292,0.934,0.877,"Czechia","CZE",100,89.6,84.38125,86.075,100,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.717,62.44775,92.2155,94.749,72.58075,84.9652,76.485,83.2752857142857,84.7285714285714,100,95.74075,50.0825714285714,74.6696666666667,NA,91.122,83.5008181818182,62.1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.794,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",27696.46195,"CZE","High Income Countries","Czechia","Czechia","CZE","Czechia","CZE","Czechia"
"Czechia","CZE",2022,2022,"H",82.2177041801948,89.61625,NA,7.97,10.2499887474002,10526073,NA,"CZE",3,9,0.857,0.789,0.567,0.75,0.774,0.948,1.584,1.43,1.586,1.493,0.978,0.951,"Czechia","CZE",100,89.1,72.90625,86.075,100,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.721,61.9295,91.8685714285714,94.749,74.028,84.8686,76.4765,83.3677142857143,84.0872857142857,100,96.05075,50.555,74.423,NA,91.8138,84.5245454545454,67.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.857,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",28282.22367,"CZE","High Income Countries","Czechia","Czechia","CZE",NA,NA,NA
"Czechia","CZE",2023,2023,"H",81.2632874029157,91.04125,NA,7.97,10.360633153944,NA,NA,"CZE",3,9,0.871,0.805,0.578,0.768,0.788,0.948,1.606,1.433,1.636,1.523,0.978,0.958,"Czechia","CZE",100,89.1,85.03125,86.075,95,"High income","Europe & Central Asia",1,"Czechia","Czechia","CZE",99.7315,61.9295,92.0878571428571,94.749,73.90225,84.6548,76.4765,83.181,83.244,100,96.05075,54.2202857142857,74.423,NA,91.7638,84.5690909090909,64.3978,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Czechia","CZE",157,1,0.869,0,0,0,0,NA,NA,0,0,NA,NA,"Czechia","CZE",31591.17707,"CZE","High Income Countries","Czechia","Czechia","CZE",NA,NA,NA
"Germany","DEU",2004,2004,"H",78.4303611089891,NA,NA,NA,10.4506471087298,82516260,0.30192587,"DEU",3,9,0.897,0.858,0.651,0.867,0.83,0.981,2.015,1.758,2.045,1.861,0.967,0.985,"Germany","DEU",40,NA,NA,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.7385,74.724125,90.3518571428572,96.565,75.325,80.5652,70.328,78.4548571428571,77.1172857142857,92.447,94.8165,43.9845714285714,64.14,62.8943333333333,75.9838,84.3539090909091,71.5262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.897,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",34566.73591,"DEU","High Income Countries","Germany",NA,NA,"Germany","DEU","Germany"
"Germany","DEU",2005,2005,"H",78.4450695250828,NA,NA,NA,10.4655129022873,82469422,0.31704092,"DEU",3,9,0.897,0.861,0.652,0.868,0.834,0.982,2.058,1.8,2.221,1.861,0.967,0.985,"Germany","DEU",40,NA,46.96875,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.7745,73.390125,91.125,96.7516666666667,75.944,79.4606,70.974,78.4902857142857,77.7255714285714,90.4755,94.87825,43.9284285714286,65.098,62.396,76.2996,84.4964545454545,72.3582,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.897,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",35084.43635,"DEU","High Income Countries","Germany",NA,NA,"Germany","DEU","Germany"
"Germany","DEU",2006,2006,"H",78.4495430799593,NA,NA,8.82,10.5181415635805,82376451,0.3104196,"DEU",3,9,0.907,0.872,0.661,0.879,0.846,0.986,2.068,1.803,2.236,1.866,0.967,0.985,"Germany","DEU",40,NA,46.6,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.8235,72.733875,91.5030714285714,96.6083333333333,75.88925,79.2552,71.6795,78.3605714285714,78.3454285714286,91.3205,94.4905,43.5178571428572,63.9023333333333,62.0141666666667,78,84.8265454545455,71.3716,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.906,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",36980.33499,"DEU","High Income Countries","Germany","Germany","DEU","Germany","DEU","Germany"
"Germany","DEU",2007,2007,"H",78.6152313661829,NA,NA,NA,10.6537454641881,82266372,0.3117709,"DEU",3,9,0.907,0.872,0.661,0.879,0.846,0.986,2.066,1.804,2.236,1.865,0.967,0.985,"Germany","DEU",40,NA,47.55625,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.8045,71.374875,91.4478571428572,96.8283333333333,76.297,82.3534,72.8175,79.1062857142857,78.7371428571429,91.1795,95.37225,43.4484285714286,64.453,58.4053333333333,78.7528,84.9797272727273,71.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.906,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",42350.92172,"DEU","High Income Countries","Germany",NA,NA,"Germany","DEU","Germany"
"Germany","DEU",2008,2008,"H",78.7999031767253,NA,NA,8.82,10.7447600738999,82110097,0.30800265,"DEU",3,9,0.907,0.872,0.661,0.879,0.846,0.986,2.069,1.804,2.212,1.867,0.967,0.985,"Germany","DEU",40,NA,47.275,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.76,74.183625,91.8852142857143,96.9003333333333,76.5485,80.3256,72.665,79.3874285714286,80.5348571428571,91.4615,95.232,43.5325714285714,64.7836666666667,55.3741666666667,79.7726,85.1010909090909,72.1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.906,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",46386.32959,"DEU","High Income Countries","Germany","Germany","DEU","Germany","DEU","Germany"
"Germany","DEU",2009,2009,"H",79.4343771899669,NA,NA,NA,10.6569584557645,81902307,0.30479428,"DEU",3,9,0.902,0.867,0.657,0.872,0.838,0.986,2.066,1.804,2.227,1.862,0.967,0.985,"Germany","DEU",40,NA,46.275,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.799,73.974375,92.2770714285714,96.8426666666667,77.45475,81.2664,72.935,80.0308571428571,82.1367142857143,92.0245,94.96825,45.6111428571429,67.973,55.1916666666667,79.9086,85.0788181818182,72.9116,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.901,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",42487.21371,"DEU","High Income Countries","Germany",NA,NA,"Germany","DEU","Germany"
"Germany","DEU",2010,2010,"H",79.4831617201426,NA,NA,8.38,10.6551379463156,81776930,0.30218413,"DEU",3,9,0.9,0.865,0.654,0.871,0.839,0.986,2.068,1.799,2.232,1.863,0.967,0.985,"Germany","DEU",60,NA,46.825,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.8565,72.370625,92.7641428571429,97.2156666666667,78.234,83.1448,73.30825,80.1997142857143,82.9138571428572,92.3065,94.85875,45.0512857142857,66.1926666666667,53.8375,80.0132,85.1600909090909,73.7862,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.899,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",42409.9357,"DEU","High Income Countries","Germany","Germany","DEU","Germany","DEU","Germany"
"Germany","DEU",2011,2011,"H",79.7247433027757,NA,NA,8.34,10.7715661759744,80274983,0.30610505,"DEU",3,9,0.904,0.869,0.657,0.875,0.842,0.986,2.063,1.798,2.221,1.86,0.967,0.985,"Germany","DEU",60,NA,47.50625,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.8135,72.277,92.6725714285714,98.1246666666667,78.92175,82.1058,73.7325,80.2621428571429,84.413,90.493,95.0285,44.6657142857143,65.9826666666667,58.3373333333333,80.0794,85.1340909090909,73.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.903,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",47646.58204,"DEU","High Income Countries","Germany","Germany","DEU","Germany","DEU","Germany"
"Germany","DEU",2012,2012,"H",80.3289844155844,NA,NA,8.34,10.7085246211073,80425823,0.3105579,"DEU",3,9,0.903,0.869,0.656,0.874,0.841,0.986,2.049,1.802,2.221,1.847,0.967,0.984,"Germany","DEU",60,NA,50.43125,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.798,73.56225,93.0867857142857,97.8963333333333,79.1315,84.2424,74.3675,81.3652857142857,85.7627142857143,90.242,95.82825,45.4392857142857,66.847,59.5256666666667,80.0952,85.1203636363636,73.2822,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.902,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",44735.58823,"DEU","High Income Countries","Germany","Germany","DEU","Germany","DEU","Germany"
"Germany","DEU",2013,2013,"H",80.525039833206,NA,NA,8.31,10.7625730268614,80645605,0.31453598,"DEU",3,9,0.899,0.859,0.653,0.867,0.837,0.978,1.972,1.64,2.106,1.845,0.967,0.984,"Germany","DEU",60,NA,49.825,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.765,73.719375,93.5185,98.112,79.4575,86.4132,74.32075,82.294,86.4262857142857,89.366,95.67325,45.3874285714286,66.61,61.0853333333333,80.151,83.0544545454545,73.5716,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.895,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",47220.01021,"DEU","High Income Countries","Germany","Germany","DEU","Germany","DEU","Germany"
"Germany","DEU",2014,2014,"H",81.216548293863,NA,NA,8.64,10.7989852492101,80982500,0.30847794,"DEU",3,9,0.892,0.852,0.648,0.859,0.825,0.97,1.967,1.649,2.1,1.846,0.967,0.984,"Germany","DEU",60,NA,50.25625,NA,NA,"High income","Europe & Central Asia",1,"Germany","Germany","DEU",99.6345,73.62975,93.8305714285714,97.7166666666667,81.22575,84.7844,74.6825,82.8594285714286,89.6308571428571,91.149,95.67325,45.4985714285714,67.608,59.9181666666667,80.181,88.9859090909091,73.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU",77,1,0.888,0,0,0,0,NA,NA,0,0,NA,NA,"Germany","DEU",48971.08247,"DEU","High Income Countries","Germany","Germany","DEU","Germany","DEU","Germany"
